rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1538693480673926137,,75550,,1538693480,665899178,"""/tars/odom""","""/tars/base_footprint""",,,1.98634507577,0.2593583531,0.247726012257,,0.00150481068194,-0.00636221490869,0.999560731912,-0.0289067636802
1538693480681272445,,75551,,1538693480,673252972,"""/tars/odom""","""/tars/base_footprint""",,,1.98636120619,0.259305699542,0.247630151686,,0.00143643578351,-0.00597718490291,0.999562839172,-0.0289195515178
1538693480691391159,,75552,,1538693480,683311698,"""/tars/odom""","""/tars/base_footprint""",,,1.98637523136,0.25934812791,0.247672795602,,0.00140081832892,-0.00623830481864,0.999561514122,-0.0289119481681
1538693480701459103,,75553,,1538693480,693326241,"""/tars/odom""","""/tars/base_footprint""",,,1.98639404492,0.259435914696,0.247633479699,,0.00140751990658,-0.00613279306385,0.999565386813,-0.0288000906612
1538693480711360745,,75554,,1538693480,703329340,"""/tars/odom""","""/tars/base_footprint""",,,1.98628151744,0.259432456452,0.24796737117,,0.00207398472755,-0.00757321165441,0.999555985896,-0.0287432794282
1538693480721518616,,75555,,1538693480,713390795,"""/tars/odom""","""/tars/base_footprint""",,,1.98636135561,0.259353581374,0.247694746478,,0.00146304914467,-0.00646083764963,0.999560647784,-0.028889937104
1538693480732410565,,75556,,1538693480,723913874,"""/tars/odom""","""/tars/base_footprint""",,,1.98633911819,0.259380725777,0.247661089591,,0.0014659351944,-0.00643901593886,0.999561326304,-0.0288711805174
1538693480741527059,,75557,,1538693480,733396343,"""/tars/odom""","""/tars/base_footprint""",,,1.98631323222,0.259274526627,0.247801790287,,0.00153771401895,-0.00690591795261,0.999551803495,-0.0290884145951
1538693480751115038,,75558,,1538693480,743050501,"""/tars/odom""","""/tars/base_footprint""",,,1.98628729924,0.259242403188,0.247609867659,,0.00129737516641,-0.0061718405262,0.999561509285,-0.0289312004322
1538693480761596130,,75559,,1538693480,753366400,"""/tars/odom""","""/tars/base_footprint""",,,1.98636856443,0.259458206409,0.247678091745,,0.00142875013783,-0.00611607548468,0.999566079956,-0.0287785353221
1538693480771718274,,75560,,1538693480,763405009,"""/tars/odom""","""/tars/base_footprint""",,,1.98629771334,0.259246786612,0.247731009835,,0.00145735355832,-0.00657271973037,0.99955633439,-0.0290139597003
1538693480781401885,,75561,,1538693480,773253296,"""/tars/odom""","""/tars/base_footprint""",,,1.98631231943,0.259357655737,0.247635927523,,0.00131329749072,-0.00614975728522,0.99956020727,-0.0289801272696
1538693480791888082,,75562,,1538693480,783574129,"""/tars/odom""","""/tars/base_footprint""",,,1.98633212964,0.259334144792,0.247754060828,,0.00152782843832,-0.00667745004152,0.999557032686,-0.0289623170433
1538693480801428614,,75563,,1538693480,793437088,"""/tars/odom""","""/tars/base_footprint""",,,1.9863184535,0.259278332904,0.247787904211,,0.00151071756295,-0.00682193328576,0.999555404009,-0.0289857426131
1538693480812227060,,75564,,1538693480,803969761,"""/tars/odom""","""/tars/base_footprint""",,,1.98637838849,0.259372750911,0.247668503743,,0.00135958812504,-0.00633740946765,0.999560392082,-0.0289311482925
1538693480821901380,,75565,,1538693480,813501988,"""/tars/odom""","""/tars/base_footprint""",,,1.98636423231,0.259361592329,0.247705192449,,0.0014562459883,-0.00641119581979,0.999561144367,-0.0288841580849
1538693480831372001,,75566,,1538693480,823255137,"""/tars/odom""","""/tars/base_footprint""",,,1.98651008936,0.25945797344,0.247757560062,,0.00159485107387,-0.00659443165494,0.99956704496,-0.0286302733208
1538693480861368860,,75567,,1538693480,853164404,"""/tars/odom""","""/tars/base_footprint""",,,1.98631811351,0.259322478648,0.247768953251,,0.00145951207118,-0.00671157041899,0.999555853597,-0.028998623887
1538693480863024651,,75568,,1538693480,854880220,"""/tars/odom""","""/tars/base_footprint""",,,1.98635934482,0.259349276168,0.247655847707,,0.00141084341251,-0.006210007409,0.999560554109,-0.0289507166967
1538693480871647706,,75569,,1538693480,863406871,"""/tars/odom""","""/tars/base_footprint""",,,1.98636671535,0.25936565235,0.247708878855,,0.00142061130667,-0.00635248903046,0.999560732003,-0.0289131593752
1538693480881511248,,75570,,1538693480,873452598,"""/tars/odom""","""/tars/base_footprint""",,,1.98630576523,0.259417220834,0.247831671808,,0.0017987402618,-0.00691582519776,0.999559490174,-0.0288055810455
1538693480891583795,,75571,,1538693480,883451457,"""/tars/odom""","""/tars/base_footprint""",,,1.98652852839,0.259467552279,0.247703070237,,0.00152895055103,-0.00627959718671,0.999568677521,-0.028647650671
1538693480901608354,,75572,,1538693480,893434132,"""/tars/odom""","""/tars/base_footprint""",,,1.98635176357,0.25945678913,0.247670444204,,0.00142115130479,-0.00620382165748,0.999565521967,-0.0287795104401
1538693480911530555,,75573,,1538693480,903419857,"""/tars/odom""","""/tars/base_footprint""",,,1.98632853487,0.259285019705,0.247575685392,,0.00129782227248,-0.00584648777505,0.999564127012,-0.028908307265
1538693480921653872,,75574,,1538693480,913434582,"""/tars/odom""","""/tars/base_footprint""",,,1.986378763,0.259332590394,0.247561291483,,0.00137929255179,-0.00591778853413,0.999564782397,-0.0288673366076
1538693480931440077,,75575,,1538693480,923356223,"""/tars/odom""","""/tars/base_footprint""",,,1.98635589847,0.259370068866,0.247675494312,,0.00146025038637,-0.00620800665033,0.999561581268,-0.0289132076273
1538693480943916617,,75576,,1538693480,935795436,"""/tars/odom""","""/tars/base_footprint""",,,1.98653396827,0.259468768502,0.247714168632,,0.00150328544353,-0.00634861127171,0.999568863694,-0.0286272946968
1538693480951549821,,75577,,1538693480,943229150,"""/tars/odom""","""/tars/base_footprint""",,,1.98635630222,0.259379252221,0.247659075894,,0.00140937508619,-0.0063007947271,0.999562023795,-0.0288803434066
1538693480961491614,,75578,,1538693480,953371040,"""/tars/odom""","""/tars/base_footprint""",,,1.98635692991,0.259371655833,0.247663153915,,0.00147089143487,-0.00627617536515,0.999560676933,-0.0289292106773
1538693480971652757,,75579,,1538693480,963425856,"""/tars/odom""","""/tars/base_footprint""",,,1.98654022668,0.259435129186,0.247630597716,,0.00148224371744,-0.0061379134704,0.999570847541,-0.0286050645579
1538693480981753250,,75580,,1538693480,973560735,"""/tars/odom""","""/tars/base_footprint""",,,1.98625719473,0.259342692853,0.248116526105,,0.00217276176898,-0.00816210761788,0.999547690709,-0.0288630057881
1538693480992012715,,75581,,1538693480,983943201,"""/tars/odom""","""/tars/base_footprint""",,,1.98627506274,0.259241064144,0.247785048855,,0.00152187246841,-0.00671021418641,0.99955456539,-0.0290401056834
1538693481001619278,,75582,,1538693480,993377954,"""/tars/odom""","""/tars/base_footprint""",,,1.98649885267,0.259549507132,0.247977834662,,0.00206890040317,-0.00755131772665,0.999564301495,-0.0284588198858
1538693481011540061,,75583,,1538693481,3447021,"""/tars/odom""","""/tars/base_footprint""",,,1.98631941017,0.259433708949,0.247596640007,,0.00122227000883,-0.00561273879121,0.999558989309,-0.029134689116
1538693481024137232,,75584,,1538693481,15866345,"""/tars/odom""","""/tars/base_footprint""",,,1.98645797093,0.259394915285,0.24765771594,,0.00120202410368,-0.00594794498869,0.999568963238,-0.0287239415771
1538693481031346965,,75585,,1538693481,23241858,"""/tars/odom""","""/tars/base_footprint""",,,1.98652094706,0.25944307958,0.247712355387,,0.00148720484445,-0.00639369069591,0.99956960951,-0.0285920388513
1538693481068683319,,75586,,1538693481,60467870,"""/tars/odom""","""/tars/base_footprint""",,,1.98636901921,0.259347391438,0.247649694853,,0.00143872427586,-0.00635517790498,0.999561650825,-0.0288798889645
1538693481072908499,,75587,,1538693481,64748152,"""/tars/odom""","""/tars/base_footprint""",,,1.98639491484,0.259322933339,0.247557329659,,0.0013446133457,-0.00596471625822,0.999563182388,-0.0289146777642
1538693481081579222,,75588,,1538693481,73372182,"""/tars/odom""","""/tars/base_footprint""",,,1.98651414186,0.259389540775,0.247706651411,,0.00148015252004,-0.00623028356999,0.999566490848,-0.0287371378037
1538693481091686030,,75589,,1538693481,83448135,"""/tars/odom""","""/tars/base_footprint""",,,1.98647568996,0.259452055652,0.247650381578,,0.0013425035402,-0.0060807175063,0.999568938547,-0.0286907589826
1538693481101531284,,75590,,1538693481,93445455,"""/tars/odom""","""/tars/base_footprint""",,,1.9864117375,0.259358021724,0.247685932202,,0.00136929745258,-0.00625829804637,0.999560668721,-0.0289383530339
1538693481111525104,,75591,,1538693481,103396800,"""/tars/odom""","""/tars/base_footprint""",,,1.98637741463,0.259377507327,0.24769676332,,0.00149900747982,-0.00633245587465,0.999560467827,-0.0289227269847
1538693481121478774,,75592,,1538693481,113442312,"""/tars/odom""","""/tars/base_footprint""",,,1.98638885909,0.259335591081,0.247610343139,,0.00130199671489,-0.00606553833827,0.999562334275,-0.0289249710152
1538693481131508697,,75593,,1538693481,123428077,"""/tars/odom""","""/tars/base_footprint""",,,1.98634559829,0.259300445871,0.247568784148,,0.00135939363919,-0.00594037373626,0.999562483547,-0.0289431424273
1538693481141747288,,75594,,1538693481,133480633,"""/tars/odom""","""/tars/base_footprint""",,,1.98635391659,0.259352545357,0.247718636518,,0.00149196936049,-0.00652747573126,0.999558178482,-0.0289588314372
1538693481151484105,,75595,,1538693481,143357151,"""/tars/odom""","""/tars/base_footprint""",,,1.98648431757,0.259349472435,0.247794402108,,0.00164251546695,-0.00676464804157,0.999565315894,-0.0286482275592
1538693481161712847,,75596,,1538693481,153406379,"""/tars/odom""","""/tars/base_footprint""",,,1.98638061803,0.259347755944,0.24761747445,,0.00138968459082,-0.00615892750984,0.999562374609,-0.0288997518066
1538693481171592813,,75597,,1538693481,163443153,"""/tars/odom""","""/tars/base_footprint""",,,1.98636947255,0.259353305337,0.247666862001,,0.00140895386571,-0.00634554423352,0.999560848999,-0.0289112100486
1538693481182243298,,75598,,1538693481,174177919,"""/tars/odom""","""/tars/base_footprint""",,,1.98635705359,0.259462512452,0.2478971592,,0.00190545502868,-0.00720837540171,0.99956001712,-0.0287085482207
1538693481191771501,,75599,,1538693481,183445937,"""/tars/odom""","""/tars/base_footprint""",,,1.98636433027,0.259332661122,0.247675393229,,0.00145501913234,-0.00635471097825,0.999559123708,-0.0289665113642
1538693481201573518,,75600,,1538693481,193454396,"""/tars/odom""","""/tars/base_footprint""",,,1.98637845217,0.259379705936,0.247612977852,,0.00128822228103,-0.00599457257647,0.999563789849,-0.0288900606748
1538693481211657768,,75601,,1538693481,203452966,"""/tars/odom""","""/tars/base_footprint""",,,1.98650363776,0.259463782495,0.247728951113,,0.00154596331364,-0.00625077261724,0.999569120016,-0.0286376002675
1538693481221677239,,75602,,1538693481,213439242,"""/tars/odom""","""/tars/base_footprint""",,,1.9863601735,0.259365366633,0.247676262649,,0.00141912621139,-0.00618137082795,0.999561774447,-0.028914283673
1538693481231477065,,75603,,1538693481,223432518,"""/tars/odom""","""/tars/base_footprint""",,,1.98634897836,0.259341327026,0.247655837822,,0.00145288384753,-0.00634759383122,0.999559335905,-0.0289608561136
1538693481241665406,,75604,,1538693481,233391304,"""/tars/odom""","""/tars/base_footprint""",,,1.98636611391,0.259392809433,0.247686989644,,0.00139818192147,-0.00640518911974,0.999561067086,-0.0288910333024
1538693481271478400,,75605,,1538693481,263419881,"""/tars/odom""","""/tars/base_footprint""",,,1.98655874384,0.259382794421,0.24764712962,,0.00148637770672,-0.00605890675516,0.999568350615,-0.0287087578807
1538693481273523052,,75606,,1538693481,265270424,"""/tars/odom""","""/tars/base_footprint""",,,1.98633652366,0.2593678669,0.247671029441,,0.00144025998524,-0.00634568484522,0.999560709077,-0.0289144739544
1538693481283637904,,75607,,1538693481,275553911,"""/tars/odom""","""/tars/base_footprint""",,,1.98634599399,0.259328682794,0.24765565376,,0.00142722492526,-0.00627107322583,0.999560205557,-0.028948784721
1538693481291607005,,75608,,1538693481,283436193,"""/tars/odom""","""/tars/base_footprint""",,,1.98650445569,0.259477219493,0.247747077305,,0.00166565246799,-0.00653417885903,0.999566015781,-0.0286759516589
1538693481301697800,,75609,,1538693481,293477901,"""/tars/odom""","""/tars/base_footprint""",,,1.98637615897,0.259378417209,0.247728202068,,0.0015535665415,-0.00652605335886,0.999559937197,-0.0288951381485
1538693481311535071,,75610,,1538693481,303435212,"""/tars/odom""","""/tars/base_footprint""",,,1.98636069914,0.259344848696,0.247649111884,,0.00135639240109,-0.00607046317772,0.999560552263,-0.0289829611284
1538693481321606571,,75611,,1538693481,313392109,"""/tars/odom""","""/tars/base_footprint""",,,1.98633881524,0.25937182782,0.247626636937,,0.00135341127706,-0.00616901298041,0.999561768479,-0.0289202792384
1538693481331655958,,75612,,1538693481,323455180,"""/tars/odom""","""/tars/base_footprint""",,,1.98635537925,0.259394892119,0.247653388702,,0.00144313818823,-0.00633959223263,0.999562133021,-0.0288664018022
1538693481341662649,,75613,,1538693481,333452982,"""/tars/odom""","""/tars/base_footprint""",,,1.98637579915,0.259367250475,0.247657438238,,0.00138925436754,-0.00622990990568,0.999560733871,-0.0289412767307
1538693481351627682,,75614,,1538693481,343447198,"""/tars/odom""","""/tars/base_footprint""",,,1.98637595675,0.25933774057,0.247664510435,,0.00144570151291,-0.00632879200968,0.999557942294,-0.0290133820027
1538693481361577102,,75615,,1538693481,353427378,"""/tars/odom""","""/tars/base_footprint""",,,1.98636419242,0.259362057814,0.247641832612,,0.00140119902115,-0.00618388096942,0.99956256245,-0.0288873675736
1538693481371736811,,75616,,1538693481,363452333,"""/tars/odom""","""/tars/base_footprint""",,,1.98652094485,0.25943233457,0.247745397928,,0.00158935163759,-0.00650014125875,0.999567048241,-0.0286520190407
1538693481383347486,,75617,,1538693481,375197567,"""/tars/odom""","""/tars/base_footprint""",,,1.9863997442,0.25932411026,0.247557818642,,0.00130768009405,-0.00582965023715,0.999564268902,-0.0289063571737
1538693481391495806,,75618,,1538693481,383278419,"""/tars/odom""","""/tars/base_footprint""",,,1.98629473609,0.259276198325,0.247691394464,,0.00137134217969,-0.00655170371119,0.999557486478,-0.0289831990047
