rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1538693557421830470,,22539,,1538693557,321281875,"""imu_link""",,-0.00258783535166,0.00820543143292,0.0226921098922,-0.999705477704,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.000199136008261,0.00298278058984,0.00137155162012,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.161940969703,0.0596952890634,9.67058580331,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557431218260,,22540,,1538693557,334281875,"""imu_link""",,-0.00327411920645,0.00929112239271,0.0226885745104,-0.999694045083,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00071518760466,0.00241507634011,0.000936348427559,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.169196004221,0.0614723616483,9.67497671136,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557464199986,,22541,,1538693557,347281875,"""imu_link""",,-0.00197281890622,0.00925865339833,0.022670024093,-0.999698182118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000275997155527,0.00217375832925,0.00101387647346,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.17787307121,0.0633728596187,9.68136247715,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557475946099,,22542,,1538693557,360281875,"""imu_link""",,-0.00326995542221,0.0092866634157,0.0226755555852,-0.999694395529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000350335442679,0.00283208531421,0.00096947630638,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.178110966566,0.0720758681598,9.67785197199,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557479211829,,22543,,1538693557,373281875,"""imu_link""",,-0.00430414554683,0.00849121145743,0.0226824461213,-0.999697394363,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000729074073701,0.00208167490838,0.000827533474342,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.17399172392,0.0718556649544,9.67887428687,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557482677784,,22544,,1538693557,386281875,"""imu_link""",,-0.00325082661729,0.00925578512912,0.0226690107925,-0.999694892714,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00135133289031,0.00180061457517,0.000181865904043,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.178357767857,0.0654545839292,9.67298838045,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557495401249,,22545,,1538693557,399281875,"""imu_link""",,-0.00220643378094,0.0100392929921,0.0226534917832,-0.999690533893,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00174271734631,0.00115007551387,0.000516713050364,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.177541044126,0.0660797976095,9.6735469893,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557507164042,,22546,,1538693557,412281875,"""imu_link""",,-0.00339334264268,0.00951534883259,0.0226609114988,-0.999692165845,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00109802096109,0.00137460304888,0.000891013562394,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.185985622878,0.0613127298659,9.67303619663,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557519420841,,22547,,1538693557,425281875,"""imu_link""",,-0.00229973672907,0.0102262050547,0.0226383565426,-0.999688771946,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00196575840504,0.00176707028899,0.00150972197689,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.184601007997,0.0656393535979,9.66783916367,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557536694887,,22548,,1538693557,438281875,"""imu_link""",,-0.00290517602804,0.00907233414743,0.0226401494777,-0.999698292655,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00212783516069,0.00165535348063,0.00115330731934,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.179662597024,0.0571296436792,9.66511796152,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557548292640,,22549,,1538693557,452281875,"""imu_link""",,-0.00227532039612,0.00779797943218,0.0226317963268,-0.999710866315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00225749656715,0.00199167063774,0.000974598286905,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.164219711033,0.0551102863777,9.6739544124,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557564890936,,22550,,1538693557,464281875,"""imu_link""",,-0.0027760783695,0.00887573136521,0.022630680787,-0.999700638726,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0015098443439,0.00140934315718,0.000405940360562,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.171497837194,0.0582831993265,9.67240445535,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557572574235,,22551,,1538693557,477281875,"""imu_link""",,-0.00221791235911,0.0100407657895,0.0226219257561,-0.999691208505,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000911722556395,0.00211413037646,5.74367105569e-05,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.179235697735,0.0531600796999,9.66493947587,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557589587875,,22552,,1538693557,490281875,"""imu_link""",,-0.00325099965828,0.00924855802568,0.0226335968358,-0.999695761454,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000965338468801,0.00172015615905,9.79017868114e-05,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.183031786853,0.059117233368,9.66710786554,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557595983590,,22553,,1538693557,503281875,"""imu_link""",,-0.00204564158436,0.0097284630244,0.0226234175316,-0.999694630043,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000156849849409,0.00161782217612,-0.00040183945468,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.181280259378,0.056221518271,9.66596953802,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557608928704,,22554,,1538693557,516281875,"""imu_link""",,-0.0032451000246,0.00920519236047,0.0226399519714,-0.99969603697,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.21722938003e-05,0.0024937589898,-0.000588787151266,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.177963677852,0.0625240640242,9.66266458121,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557626504800,,22555,,1538693557,529281875,"""imu_link""",,-0.00238269799489,0.0082082736301,0.022639612604,-0.999707154588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0010146568539,0.00255597245035,-0.000631922612915,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.173873892948,0.0646930614134,9.66289365502,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557638009198,,22556,,1538693557,542281875,"""imu_link""",,-0.00350659539382,0.00884051095325,0.0226451924132,-0.999698326704,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000409149907208,0.00271216582425,0.00029137301849,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.168207865568,0.0697801385205,9.66690763311,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557667379853,,22557,,1538693557,555281875,"""imu_link""",,-0.00315755109322,0.0100797694393,0.0226376970665,-0.999687932702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000456857645612,0.0020921619197,-3.4217164466e-05,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.17468836087,0.0700190812156,9.67442846994,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557675468582,,22558,,1538693557,568281875,"""imu_link""",,-0.00309264915506,0.00876595286053,0.0226391889129,-0.999700485504,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000388601139055,0.0023411173942,0.000343846592981,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.161198001813,0.0630276371535,9.67469906091,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557682417954,,22559,,1538693557,581281875,"""imu_link""",,-0.00236099310097,0.00767404329,0.0226294191648,-0.999711680516,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000653263933409,0.00211459117164,0.00107198839484,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.157109472747,0.0559979502553,9.67108481464,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557695415838,,22560,,1538693557,594281875,"""imu_link""",,-0.0025967209104,0.00893292469009,0.0226180539826,-0.999700897034,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.001929220778,0.00257190619172,0.00154807905403,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.164851966717,0.0527684119809,9.66962984186,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557706183561,,22561,,1538693557,607281875,"""imu_link""",,-0.00353124019528,0.0098149205729,0.022610705862,-0.999689928757,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00124722370867,0.001979954212,0.00203537437803,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.181101599495,0.0650288295672,9.67086015839,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557717167467,,22562,,1538693557,620281875,"""imu_link""",,-0.00264767197836,0.00883585759043,0.0225943178943,-0.999702162773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00197869800017,0.00171923801686,0.00178667464222,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.17303235113,0.058556583973,9.67375977116,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557731562434,,22563,,1538693557,633281875,"""imu_link""",,-0.00306476007861,0.010047070956,0.0225850871341,-0.999689740595,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00245745483736,0.0021492008722,0.00148129215275,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.18668822736,0.0615190773252,9.6760794614,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557739570347,,22564,,1538693557,646281875,"""imu_link""",,-0.00214011732258,0.00909793513799,0.0225719974255,-0.999701531661,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00347899631365,0.00174821255606,0.00113056345969,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.189472650523,0.0605371928724,9.67410449458,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557758359831,,22565,,1538693557,659281875,"""imu_link""",,-0.00283045960004,0.0101750946729,0.0225683879824,-0.999689513704,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00291273480736,0.00185311268976,0.00116924850148,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.195052068257,0.0592728454171,9.67491862513,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557764744395,,22566,,1538693557,672281875,"""imu_link""",,-0.00268523640576,0.00886610102519,0.0225598733937,-0.999702572704,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00235330289773,0.0021498780074,0.00173230993148,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.181319687017,0.057303687675,9.6693451065,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557785328138,,22567,,1538693557,685281875,"""imu_link""",,-0.00255878666431,0.0101449287554,0.0225417959311,-0.99969115254,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0028635613646,0.00249371286977,0.00207633629121,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.175601020557,0.0552495215764,9.67015343485,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557795023963,,22568,,1538693557,698281875,"""imu_link""",,-0.00294158618729,0.00888302600052,0.0225340709915,-0.999702282964,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00252680953863,0.00372658495127,0.00235155738309,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.170547247439,0.0607887868941,9.66696937849,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557815062429,,22569,,1538693557,711281875,"""imu_link""",,-0.0018021579379,0.00952124546059,0.0225103260421,-0.99969964656,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00278952128369,0.0031165426291,0.00182677565434,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.17177146758,0.0575587611118,9.67016821194,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557818324474,,22570,,1538693557,724281875,"""imu_link""",,-0.00271812478081,0.00858960686975,0.0225112028609,-0.999705994879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00204188677476,0.00316062197393,0.00151337296293,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.164131725842,0.0568900999731,9.6660235204,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557833938368,,22571,,1538693557,737281875,"""imu_link""",,-0.00345381947811,0.00963467478417,0.0225069853469,-0.999694293163,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00176304715912,0.00298304024089,0.00115622810822,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.175737007972,0.0644954490381,9.66749616593,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557874155844,,22572,,1538693557,768281875,"""imu_link""",,-0.000440244678893,0.0104123181765,0.0224684081253,-0.999693233173,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00153997546328,0.00337308806219,0.000444821615061,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.185500073697,0.0667490093294,9.6748992962,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
1538693557885390939,,22573,,1538693557,781281875,"""imu_link""",,-0.00172842356007,0.010333395459,0.0224814778674,-0.999692361001,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00178720880221,0.00325943571875,8.85417146198e-05,"[1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07, 0.0, 0.0, 0.0, 1.218467815533586e-07]",,0.197141245444,0.0637634587754,9.67220268264,"[8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06, 0.0, 0.0, 0.0, 8.661248102725949e-06]"
